Date,Start Time (Sask),Start Time (ET),Visitor,Score,Home,Score,Status,Visitor Goalie,Home Goalie,O/U,Over,Under,Away ML,Home ML,Home PL Spread,PL Away,PL Home
2025-12-28,7:00 PM,8:00 PM,Philadelphia Flyers,1,Seattle Kraken,4,Regulation,Dan Vladar,Philipp Grubauer,5.5,-110,-110,-140,120,1.5,180,-220
2025-12-29,6:00 PM,7:00 PM,Washington Capitals,3,Florida Panthers,5,Regulation,Logan Thompson,Sergei Bobrovsky,5.5,-125,105,650,-1250,-1.5,-164,130
2025-12-29,6:00 PM,7:00 PM,New York Rangers,2,Carolina Hurricanes,3,OT,Igor Shesterkin,Brandon Bussi,5.5,-120,100,150,-180,-1.5,-180,150
2025-12-29,6:30 PM,7:30 PM,Columbus Blue Jackets,4,Ottawa Senators,1,Regulation,Jet Greaves,Leevi Meriläinen,6.5,-115,-105,180,-220,-1.5,-135,115
2025-12-29,6:30 PM,7:30 PM,Edmonton Oilers,3,Winnipeg Jets,1,Regulation,Calvin Pickard,Connor Hellebuyck,6.5,100,-120,-115,-105,1.5,205,-250
2025-12-29,7:00 PM,8:00 PM,Buffalo Sabres,4,St. Louis Blues,2,Regulation,Alex Lyon,Joel Hofer,6,-105,-115,-115,-105,1.5,210,-260
2025-12-29,8:00 PM,9:00 PM,Los Angeles Kings,2,Colorado Avalanche,5,Regulation,Anton Forsberg,Mackenzie Blackwood,6,-105,-115,190,-230,-1.5,-135,115
2025-12-29,8:00 PM,9:00 PM,Nashville Predators,4,Utah Mammoth,3,Regulation,Juuse Saros,Vitek Vanecek,5.5,-120,100,120,-140,-1.5,-5000,1100
2025-12-29,8:00 PM,9:00 PM,Boston Bruins,1,Calgary Flames,2,OT,Jeremy Swayman,Dustin Wolf,6,-115,-105,110,-130,-1.5,-225,185
2025-12-29,9:00 PM,10:00 PM,Minnesota Wild,5,Vegas Golden Knights,2,Regulation,Filip Gustavsson,Carter Hart,6,100,-120,-110,-110,-1.5,-270,220
2025-12-29,9:00 PM,10:00 PM,San Jose Sharks,5,Anaheim Ducks,4,Regulation,Yaroslav Askarov,Lukas Dostal,6.5,-135,115,145,-170,-1.5,-160,135
2025-12-29,9:00 PM,10:00 PM,Vancouver Canucks,3,Seattle Kraken,2,SO,Kevin Lankinen,Joey Daccord,5.5,-115,-105,-120,100,1.5,210,-260
2025-12-30,6:00 PM,7:00 PM,New Jersey Devils,0,Toronto Maple Leafs,4,Regulation,Jacob Markstrom,Joseph Woll,5.5,-120,100,-140,120,1.5,180,-220
2025-12-30,6:00 PM,7:00 PM,Montreal Canadiens,3,Florida Panthers,2,OT,Samuel Montembeault,Daniil Tarasov,6.5,-105,-115,-110,-120,-1.5,-417,300
2025-12-30,6:00 PM,7:00 PM,Carolina Hurricanes,1,Pittsburgh Penguins,5,Regulation,Frederik Andersen,Stuart Skinner,6.5,100,-120,-130,110,1.5,650,-1429
2025-12-30,7:30 PM,8:30 PM,New York Islanders,3,Chicago Blackhawks,2,SO,David Rittich,Spencer Knight,5.5,-115,-105,-667,425,1.5,-222,160
2025-12-30,9:00 PM,10:00 PM,Philadelphia Flyers,6,Vancouver Canucks,3,Regulation,Dan Vladar,Thatcher Demko,5.5,-105,-115,-150,125,1.5,-500,320
2025-12-31,11:30 AM,12:30 PM,New York Rangers,3,Washington Capitals,6,Regulation,Jonathan Quick,Charlie Lindgren,5.5,-120,100,125,-150,-1.5,625,-1250
2025-12-31,2:00 PM,3:00 PM,Nashville Predators,4,Vegas Golden Knights,2,Regulation,Justus Annunen,Akira Schmid,6,-115,-105,145,-170,-1.5,-10000,1400
2025-12-31,3:00 PM,4:00 PM,Tampa Bay Lightning,4,Anaheim Ducks,3,OT,Andrei Vasilevskiy,Lukas Dostal,6.5,-110,-110,-155,130,1.5,155,-185
2025-12-31,3:00 PM,4:00 PM,Minnesota Wild,3,San Jose Sharks,4,SO,Jesper Wallstedt,Yaroslav Askarov,6.5,-105,-115,-180,150,1.5,140,-165
2025-12-31,5:30 PM,6:30 PM,Winnipeg Jets,1,Detroit Red Wings,2,Regulation,Connor Hellebuyck,John Gibson,6,-105,-115,-120,100,-1.5,-319,220
2025-12-31,6:00 PM,7:00 PM,New Jersey Devils,3,Columbus Blue Jackets,2,Regulation,Jake Allen,Jet Greaves,6,-110,-110,100,-120,-1.5,-250,205
2025-12-31,7:00 PM,8:00 PM,Buffalo Sabres,4,Dallas Stars,1,Regulation,Ukko-Pekka Luukkonen,Casey DeSmith,6,-120,100,125,-150,-1.5,-190,160
2025-12-31,8:00 PM,9:00 PM,St. Louis Blues,1,Colorado Avalanche,6,Regulation,Jordan Binnington,Mackenzie Blackwood,6,-115,-105,290,-370,-1.5,115,-135
2025-12-31,8:30 PM,9:30 PM,Philadelphia Flyers,1,Calgary Flames,5,Regulation,Samuel Ersson,Dustin Wolf,5.5,-120,100,115,-135,-1.5,-210,175
2025-12-31,8:30 PM,9:30 PM,Boston Bruins,6,Edmonton Oilers,2,Regulation,Jeremy Swayman,Connor Ingram,6.5,-110,-110,150,-180,-1.5,-165,140
2026-01-01,12:00 PM,1:00 PM,Washington Capitals,3,Ottawa Senators,4,Regulation,Logan Thompson,Leevi Meriläinen,6,100,-120,125,-150,-1.5,-205,170
2026-01-01,2:00 PM,3:00 PM,Utah Mammoth,7,New York Islanders,2,Regulation,Karel Vejmelka,David Rittich,5.5,-120,100,-120,100,-2.5,-1000,550
2026-01-01,6:00 PM,7:00 PM,Winnipeg Jets,5,Toronto Maple Leafs,6,Regulation,Eric Comrie,Joseph Woll,6,-110,-110,110,-130,-1.5,-225,185
2026-01-01,6:00 PM,7:00 PM,Detroit Red Wings,3,Pittsburgh Penguins,4,OT,Cam Talbot,Arturs Silovs,6.5,-110,-110,115,-135,-1.5,-225,185
2026-01-01,6:00 PM,7:00 PM,Montreal Canadiens,7,Carolina Hurricanes,5,Regulation,Jakub Dobes,Brandon Bussi,6,-110,-110,135,-160,-1.5,-180,150
2026-01-01,6:00 PM,7:00 PM,Tampa Bay Lightning,5,Los Angeles Kings,3,Regulation,Jonas Johansson,Darcy Kuemper,5.5,-115,-105,100,-120,-1.5,-240,195
2026-01-01,7:30 PM,8:30 PM,Dallas Stars,3,Chicago Blackhawks,4,Regulation,Jake Oettinger,Spencer Knight,5.5,-110,-110,-185,155,1.5,1000,-5000
2026-01-01,9:00 PM,10:00 PM,Nashville Predators,1,Seattle Kraken,4,Regulation,Juuse Saros,Philipp Grubauer,5.5,-115,-105,-115,-105,-2.5,-649,375
2026-01-02,2:00 PM,3:00 PM,Vegas Golden Knights,3,St. Louis Blues,4,Regulation,Carter Hart,Joel Hofer,5.5,-125,105,-155,130,1.5,165,-200
2026-01-02,7:00 PM,8:00 PM,New York Rangers,5,Florida Panthers,1,Regulation,Igor Shesterkin,Sergei Bobrovsky,5.5,-110,-110,120,-140,-1.5,-220,180
2026-01-02,9:30 PM,10:30 PM,Seattle Kraken,4,Vancouver Canucks,3,SO,Joey Daccord,Thatcher Demko,5.5,-115,-105,120,-140,-1.5,-210,175
2026-01-02,9:30 PM,10:30 PM,Minnesota Wild,5,Anaheim Ducks,2,Regulation,Filip Gustavsson,Lukas Dostal,6.5,-105,-115,-130,110,1.5,185,-225
2026-01-03,11:00 AM,12:00 PM,Pittsburgh Penguins,4,Detroit Red Wings,1,Regulation,Stuart Skinner,John Gibson,6.5,-105,-115,115,-135,-1.5,-220,180
2026-01-03,2:00 PM,3:00 PM,Utah Mammoth,1,New Jersey Devils,4,Regulation,Karel Vejmelka,Jacob Markstrom,5.5,-115,-105,-105,-115,-1.5,-260,210
2026-01-03,2:00 PM,3:00 PM,Buffalo Sabres,1,Columbus Blue Jackets,5,Regulation,Ukko-Pekka Luukkonen,Jet Greaves,6.5,100,-120,-110,-110,-1.5,-260,180
2026-01-03,2:30 PM,3:30 PM,Philadelphia Flyers,5,Edmonton Oilers,2,Regulation,Dan Vladar,Calvin Pickard,6.5,-110,-110,125,-150,-1.5,-185,155
2026-01-03,3:00 PM,4:00 PM,Montreal Canadiens,0,St. Louis Blues,2,Regulation,Jacob Fowler,Jordan Binnington,6,-110,-110,-165,140,1.5,875,-3333
2026-01-03,3:00 PM,4:00 PM,Tampa Bay Lightning,7,San Jose Sharks,3,Regulation,Andrei Vasilevskiy,Yaroslav Askarov,6,-115,-105,-220,180,1.5,120,-140
2026-01-03,6:00 PM,7:00 PM,Winnipeg Jets,2,Ottawa Senators,4,Regulation,Connor Hellebuyck,Leevi Meriläinen,5.5,-125,105,100,-120,-1.5,-240,195
2026-01-03,6:00 PM,7:00 PM,Toronto Maple Leafs,3,New York Islanders,4,OT,Joseph Woll,David Rittich,5.5,-120,100,-115,-105,-1.5,-300,210
2026-01-03,6:00 PM,7:00 PM,Chicago Blackhawks,3,Washington Capitals,2,SO,Spencer Knight,Logan Thompson,5.5,-110,-110,210,-260,-1.5,-120,100
2026-01-03,6:00 PM,7:00 PM,Colorado Avalanche,5,Carolina Hurricanes,3,Regulation,Scott Wedgewood,Frederik Andersen,6.5,-120,100,-150,125,1.5,165,-200
2026-01-03,6:00 PM,7:00 PM,Nashville Predators,4,Calgary Flames,3,Regulation,Juuse Saros,Dustin Wolf,5.5,-125,105,-105,-115,-1.5,-260,210
2026-01-03,8:00 PM,9:00 PM,Minnesota Wild,4,Los Angeles Kings,5,SO,Jesper Wallstedt,Darcy Kuemper,5.5,-110,-110,105,-125,-1.5,-230,190
2026-01-03,9:00 PM,10:00 PM,Boston Bruins,3,Vancouver Canucks,2,OT,Jeremy Swayman,Kevin Lankinen,6,-115,-105,-135,115,-2.5,-1667,700
2026-01-04,1:00 PM,2:00 PM,Montreal Canadiens,4,Dallas Stars,3,OT,Samuel Montembeault,Jake Oettinger,6.5,100,-120,155,-185,-1.5,-155,130
2026-01-04,2:00 PM,3:00 PM,Pittsburgh Penguins,5,Columbus Blue Jackets,4,OT,Arturs Silovs,Jet Greaves,6.5,-110,-110,110,-130,-1.5,-220,180
2026-01-04,4:00 PM,5:00 PM,Colorado Avalanche,1,Florida Panthers,2,Regulation,Scott Wedgewood,Daniil Tarasov,6.5,-110,-110,-150,125,1.5,170,-205
2026-01-04,6:00 PM,7:00 PM,Carolina Hurricanes,3,New Jersey Devils,1,Regulation,Brandon Bussi,Jake Allen,6,-110,-110,-125,105,1.5,205,-250
2026-01-04,6:00 PM,7:00 PM,Vegas Golden Knights,2,Chicago Blackhawks,3,OT,Akira Schmid,Arvid Soderblom,6,-110,-110,-260,210,1.5,100,-120
2026-01-05,6:00 PM,7:00 PM,Utah Mammoth,3,New York Rangers,2,OT,Karel Vejmelka,Igor Shesterkin,5.5,100,-120,-110,-110,-1.5,-290,205
2026-01-05,6:00 PM,7:00 PM,Anaheim Ducks,4,Washington Capitals,7,Regulation,Petr Mrazek,Charlie Lindgren,6.5,-125,105,110,-130,-1.5,-205,170
2026-01-05,6:30 PM,7:30 PM,Detroit Red Wings,5,Ottawa Senators,3,Regulation,John Gibson,Leevi Meriläinen,6,-115,-105,135,-160,-1.5,-185,155
2026-01-05,8:30 PM,9:30 PM,Seattle Kraken,5,Calgary Flames,1,Regulation,Philipp Grubauer,Dustin Wolf,5.5,-120,100,125,-150,-1.5,-205,170
2026-01-05,9:30 PM,10:30 PM,Minnesota Wild,2,Los Angeles Kings,4,Regulation,Filip Gustavsson,Darcy Kuemper,5.5,-105,-115,-120,100,-1.5,-330,225
2026-01-06,6:00 PM,7:00 PM,Vancouver Canucks,3,Buffalo Sabres,5,Regulation,Thatcher Demko,Ukko-Pekka Luukkonen,6,-115,-105,140,-165,-1.5,-170,145
2026-01-06,6:00 PM,7:00 PM,Colorado Avalanche,2,Tampa Bay Lightning,4,Regulation,Scott Wedgewood,Andrei Vasilevskiy,6.5,100,-120,-115,-105,1.5,205,-250
2026-01-06,6:00 PM,7:00 PM,Anaheim Ducks,2,Philadelphia Flyers,5,Regulation,Lukas Dostal,Dan Vladar,6.5,-105,-115,120,-140,-1.5,775,-2000
2026-01-06,6:00 PM,7:00 PM,Dallas Stars,3,Carolina Hurricanes,6,Regulation,Jake Oettinger,Brandon Bussi,6,-120,100,115,-135,-1.5,-210,175
2026-01-06,6:30 PM,7:30 PM,New Jersey Devils,0,New York Islanders,9,Regulation,Jacob Markstrom,Ilya Sorokin,5.5,105,-125,-125,105,1.5,225,-275
2026-01-06,6:30 PM,7:30 PM,Florida Panthers,1,Toronto Maple Leafs,4,Regulation,Sergei Bobrovsky,Joseph Woll,6,-115,-105,-130,110,1.5,185,-225
2026-01-06,7:00 PM,8:00 PM,Vegas Golden Knights,4,Winnipeg Jets,3,OT,Carter Hart,Connor Hellebuyck,5.5,-110,-110,-105,-115,1.5,900,-3333
2026-01-06,8:00 PM,9:00 PM,Nashville Predators,2,Edmonton Oilers,6,Regulation,Juuse Saros,Connor Ingram,6.5,-130,110,120,-140,-1.5,-190,160
2026-01-06,9:00 PM,10:00 PM,Columbus Blue Jackets,2,San Jose Sharks,5,Regulation,Jet Greaves,Alex Nedeljkovic,6.5,-130,110,-140,120,1.5,170,-205
2026-01-06,9:00 PM,10:00 PM,Boston Bruins,4,Seattle Kraken,7,Regulation,Jeremy Swayman,Joey Daccord,5.5,-115,-105,-125,105,1.5,205,-250
2026-01-07,6:00 PM,7:00 PM,Dallas Stars,4,Washington Capitals,1,Regulation,Casey DeSmith,Logan Thompson,6.5,-105,-115,-105,-115,-1.5,-260,210
2026-01-07,6:30 PM,7:30 PM,Calgary Flames,1,Montreal Canadiens,4,Regulation,Dustin Wolf,Jacob Fowler,6,-115,-105,115,-135,-4.5,-14286,1500
2026-01-07,8:30 PM,9:30 PM,St. Louis Blues,3,Chicago Blackhawks,7,Regulation,Jordan Binnington,Spencer Knight,5.5,100,-120,-120,100,1.5,210,-260
2026-01-07,8:30 PM,9:30 PM,Ottawa Senators,1,Utah Mammoth,3,Regulation,Leevi Meriläinen,Karel Vejmelka,6,-120,100,-105,-115,-3.5,-2500,850
2026-01-07,9:30 PM,10:30 PM,San Jose Sharks,4,Los Angeles Kings,3,OT,Yaroslav Askarov,Darcy Kuemper,6,-120,100,190,-230,-1.5,-140,120
2026-01-08,6:00 PM,7:00 PM,Calgary Flames,1,Boston Bruins,4,Regulation,Dustin Wolf,Joonas Korpisalo,6.5,-115,-105,110,-130,-1.5,-220,180
2026-01-08,6:00 PM,7:00 PM,Florida Panthers,2,Montreal Canadiens,6,Regulation,Sergei Bobrovsky,Samuel Montembeault,6,-115,-105,-115,-105,1.5,210,-260
2026-01-08,6:00 PM,7:00 PM,Vancouver Canucks,1,Detroit Red Wings,5,Regulation,Kevin Lankinen,John Gibson,6,-115,-105,125,-150,-1.5,-220,180
2026-01-08,6:00 PM,7:00 PM,Buffalo Sabres,5,New York Rangers,2,Regulation,Colten Ellis,Jonathan Quick,6,-115,-105,-125,105,1.5,-233,180
2026-01-08,6:00 PM,7:00 PM,Toronto Maple Leafs,2,Philadelphia Flyers,1,OT,Dennis Hildeby,Dan Vladar,6,-105,-115,110,-130,-1.5,-240,195
2026-01-08,6:00 PM,7:00 PM,New Jersey Devils,1,Pittsburgh Penguins,4,Regulation,Jake Allen,Stuart Skinner,6,-120,100,-105,-115,-1.5,-270,220
2026-01-08,6:00 PM,7:00 PM,Anaheim Ducks,2,Carolina Hurricanes,5,Regulation,Ville Husso,Frederik Andersen,6.5,-140,120,185,-225,-1.5,475,-833
2026-01-08,7:00 PM,8:00 PM,New York Islanders,1,Nashville Predators,2,SO,David Rittich,Juuse Saros,5.5,-120,100,105,-125,-1.5,-250,205
2026-01-08,7:00 PM,8:00 PM,Edmonton Oilers,4,Winnipeg Jets,3,Regulation,Calvin Pickard,Connor Hellebuyck,6,-115,-105,-115,-105,2.5,600,-1250
2026-01-08,8:00 PM,9:00 PM,Ottawa Senators,2,Colorado Avalanche,8,Regulation,Leevi Meriläinen,Scott Wedgewood,6.5,-125,105,220,-270,-1.5,-115,-105
2026-01-08,9:00 PM,10:00 PM,Columbus Blue Jackets,3,Vegas Golden Knights,5,Regulation,Jet Greaves,Carter Hart,6.5,-105,-115,125,-150,-1.5,-200,165
2026-01-08,9:00 PM,10:00 PM,Minnesota Wild,3,Seattle Kraken,2,OT,Jesper Wallstedt,Philipp Grubauer,6,-105,-115,-165,140,1.5,155,-185
2026-01-09,7:00 PM,8:00 PM,Washington Capitals,5,Chicago Blackhawks,1,Regulation,Logan Thompson,Drew Commesso,6,-110,-110,-130,110,1.5,190,-230
2026-01-09,7:00 PM,8:00 PM,Los Angeles Kings,1,Winnipeg Jets,5,Regulation,Darcy Kuemper,Eric Comrie,5.5,-105,-115,-135,115,1.5,190,-230
2026-01-09,8:00 PM,9:00 PM,St. Louis Blues,2,Utah Mammoth,4,Regulation,Joel Hofer,Karel Vejmelka,5.5,-105,-115,160,-190,-1.5,-160,135
2026-01-10,12:00 PM,1:00 PM,New York Rangers,2,Boston Bruins,10,Regulation,Jonathan Quick,Jeremy Swayman,6,-115,-105,110,-130,-1.5,-230,190
2026-01-10,2:30 PM,3:30 PM,Calgary Flames,2,Pittsburgh Penguins,1,Regulation,Devin Cooley,Arturs Silovs,6,-120,100,135,-160,-1.5,-190,160
2026-01-10,3:00 PM,4:00 PM,Columbus Blue Jackets,0,Colorado Avalanche,4,Regulation,Elvis Merzlikins,Trent Miner,6.5,-150,125,235,-290,-1.5,105,-125
2026-01-10,3:00 PM,4:00 PM,Dallas Stars,4,San Jose Sharks,5,OT,Casey DeSmith,Alex Nedeljkovic,6.5,-115,-105,-160,135,1.5,145,-170
2026-01-10,6:00 PM,7:00 PM,Anaheim Ducks,3,Buffalo Sabres,5,Regulation,Lukas Dostal,Ukko-Pekka Luukkonen,6.5,-150,125,125,-150,-1.5,-185,155
2026-01-10,6:00 PM,7:00 PM,Vancouver Canucks,0,Toronto Maple Leafs,5,Regulation,Thatcher Demko,Joseph Woll,6,-120,100,135,-160,-1.5,-185,155
2026-01-10,6:00 PM,7:00 PM,Detroit Red Wings,4,Montreal Canadiens,0,Regulation,John Gibson,Jacob Fowler,6,-120,100,115,-135,3.5,155,-200
2026-01-10,6:00 PM,7:00 PM,Florida Panthers,3,Ottawa Senators,2,Regulation,Sergei Bobrovsky,Leevi Meriläinen,6,-125,105,-115,-115,-1.5,-357,260
2026-01-10,6:00 PM,7:00 PM,Tampa Bay Lightning,7,Philadelphia Flyers,2,Regulation,Andrei Vasilevskiy,Samuel Ersson,6,-105,-115,-185,155,1.5,140,-165
2026-01-10,6:00 PM,7:00 PM,Seattle Kraken,2,Carolina Hurricanes,3,Regulation,Joey Daccord,Brandon Bussi,6,-115,-105,160,-208,-1.5,-208,160
2026-01-10,7:00 PM,8:00 PM,Chicago Blackhawks,3,Nashville Predators,0,Regulation,Drew Commesso,Juuse Saros,6.5,100,-120,-149,120,1.5,185,-244
2026-01-10,7:00 PM,8:00 PM,New York Islanders,4,Minnesota Wild,3,OT,Ilya Sorokin,Filip Gustavsson,5.5,-120,100,280,-385,-1.5,-115,-115
2026-01-10,9:00 PM,10:00 PM,Los Angeles Kings,4,Edmonton Oilers,3,SO,Anton Forsberg,Connor Ingram,6.5,-105,-115,155,-185,-1.5,-165,140
2026-01-10,9:00 PM,10:00 PM,St. Louis Blues,2,Vegas Golden Knights,4,Regulation,Jordan Binnington,Akira Schmid,5.5,-130,110,225,-275,-1.5,-115,-105
2026-01-11,1:00 PM,2:00 PM,New Jersey Devils,3,Winnipeg Jets,4,Regulation,Jake Allen,Connor Hellebuyck,5.5,-120,100,110,-130,-1.5,-245,200
2026-01-11,4:00 PM,5:00 PM,Pittsburgh Penguins,0,Boston Bruins,1,Regulation,Stuart Skinner,Joonas Korpisalo,6.5,-105,-115,-115,-105,-2.5,-1429,675
2026-01-11,6:00 PM,7:00 PM,Washington Capitals,2,Nashville Predators,3,Regulation,Charlie Lindgren,Justus Annunen,6,-125,105,-130,110,1.5,185,-225
2026-01-11,6:00 PM,7:00 PM,Columbus Blue Jackets,3,Utah Mammoth,2,OT,Jet Greaves,Vitek Vanecek,6,-120,100,135,-160,-1.5,-185,155
2026-01-11,7:00 PM,8:00 PM,Vegas Golden Knights,7,San Jose Sharks,2,Regulation,Carl Lindbom,Yaroslav Askarov,6.5,-130,110,-140,120,1.5,165,-200
2026-01-12,6:00 PM,7:00 PM,Florida Panthers,4,Buffalo Sabres,3,Regulation,Sergei Bobrovsky,Colten Ellis,6,-120,100,-105,-115,-1.5,-270,220
2026-01-12,6:00 PM,7:00 PM,Carolina Hurricanes,3,Detroit Red Wings,4,OT,Frederik Andersen,John Gibson,6,-115,-105,-150,125,1.5,170,-205
2026-01-12,6:00 PM,7:00 PM,Seattle Kraken,4,New York Rangers,2,Regulation,Philipp Grubauer,Jonathan Quick,6,-105,-115,115,-135,-1.5,-230,190
2026-01-12,6:00 PM,7:00 PM,Tampa Bay Lightning,5,Philadelphia Flyers,1,Regulation,Jonas Johansson,Dan Vladar,6,-110,-110,-140,120,1.5,175,-210
2026-01-12,6:30 PM,7:30 PM,Vancouver Canucks,3,Montreal Canadiens,6,Regulation,Nikita Tolopilo,Jakub Dobes,6.5,105,-125,165,-200,-1.5,-155,130
2026-01-12,7:00 PM,8:00 PM,New Jersey Devils,5,Minnesota Wild,2,Regulation,Jacob Markstrom,Jesper Wallstedt,6,-110,-110,145,-170,-1.5,-180,150
2026-01-12,7:30 PM,8:30 PM,Edmonton Oilers,4,Chicago Blackhawks,1,Regulation,Connor Ingram,Spencer Knight,6.5,-115,-105,-180,150,1.5,145,-170
2026-01-12,9:00 PM,10:00 PM,Toronto Maple Leafs,4,Colorado Avalanche,3,OT,Joseph Woll,Trent Miner,6.5,-120,100,200,-245,-1.5,-125,105
2026-01-12,9:00 PM,10:00 PM,Dallas Stars,3,Los Angeles Kings,1,Regulation,Jake Oettinger,Darcy Kuemper,6,-105,-115,-120,100,1.5,210,-260
2026-01-13,6:00 PM,7:00 PM,Vancouver Canucks,1,Ottawa Senators,2,Regulation,Kevin Lankinen,Leevi Meriläinen,6.5,-110,-110,190,-230,-1.5,-125,105
2026-01-13,6:00 PM,7:00 PM,Tampa Bay Lightning,2,Pittsburgh Penguins,1,SO,Andrei Vasilevskiy,Arturs Silovs,6,-115,-105,-140,120,1.5,180,-220
2026-01-13,6:00 PM,7:00 PM,Montreal Canadiens,2,Washington Capitals,3,OT,Samuel Montembeault,Logan Thompson,6,-115,-105,115,-135,-1.5,-210,175
2026-01-13,6:00 PM,7:00 PM,Calgary Flames,3,Columbus Blue Jackets,5,Regulation,Dustin Wolf,Jet Greaves,6,-120,100,425,-667,-1.5,165,-233
2026-01-13,6:30 PM,7:30 PM,Detroit Red Wings,0,Boston Bruins,3,Regulation,Cam Talbot,Jeremy Swayman,6,-125,105,125,-150,-1.5,625,-1250
2026-01-13,6:30 PM,7:30 PM,Carolina Hurricanes,0,St. Louis Blues,3,Regulation,Brandon Bussi,Joel Hofer,6,-110,-110,-170,145,1.5,875,-3333
2026-01-13,7:00 PM,8:00 PM,Edmonton Oilers,3,Nashville Predators,4,OT,Tristan Jarry,Juuse Saros,6.5,100,-120,-130,110,1.5,190,-230
2026-01-13,7:00 PM,8:00 PM,New York Islanders,4,Winnipeg Jets,5,Regulation,Ilya Sorokin,Connor Hellebuyck,5.5,100,-120,115,-135,-1.5,-240,195
2026-01-13,9:00 PM,10:00 PM,Toronto Maple Leafs,1,Utah Mammoth,6,Regulation,Dennis Hildeby,Karel Vejmelka,6,-115,-105,140,-165,-1.5,-185,155
2026-01-13,9:00 PM,10:00 PM,Dallas Stars,1,Anaheim Ducks,3,Regulation,Casey DeSmith,Lukas Dostal,6.5,-125,105,-125,105,1.5,190,-230
2026-01-14,6:00 PM,7:00 PM,Seattle Kraken,2,New Jersey Devils,3,OT,Philipp Grubauer,Jacob Markstrom,6,-105,-115,110,-141,-1.5,-294,220
2026-01-14,6:30 PM,7:30 PM,Philadelphia Flyers,2,Buffalo Sabres,5,Regulation,Dan Vladar,Ukko-Pekka Luukkonen,6,-120,100,475,-769,-1.5,175,-250
2026-01-14,6:30 PM,7:30 PM,Ottawa Senators,8,New York Rangers,4,Regulation,Leevi Meriläinen,Jonathan Quick,6,-125,105,-120,100,-1.5,-310,215
2026-01-14,9:00 PM,10:00 PM,Vegas Golden Knights,3,Los Angeles Kings,2,OT,Akira Schmid,Darcy Kuemper,5.5,-110,-110,-115,-115,1.5,230,-312
2026-01-15,6:00 PM,7:00 PM,Montreal Canadiens,3,Buffalo Sabres,5,Regulation,Jacob Fowler,Colten Ellis,6.5,100,-120,-125,105,-1.5,-330,225
2026-01-15,6:00 PM,7:00 PM,Philadelphia Flyers,3,Pittsburgh Penguins,6,Regulation,Samuel Ersson,Stuart Skinner,6,-115,-105,145,-170,-1.5,-170,145
2026-01-15,6:00 PM,7:00 PM,San Jose Sharks,3,Washington Capitals,2,Regulation,Alex Nedeljkovic,Logan Thompson,6.5,-115,-105,145,-170,-1.5,-170,145
2026-01-15,6:00 PM,7:00 PM,Vancouver Canucks,1,Columbus Blue Jackets,4,Regulation,Kevin Lankinen,Elvis Merzlikins,6.5,-125,105,140,-165,-1.5,-170,145
2026-01-15,7:00 PM,8:00 PM,Seattle Kraken,2,Boston Bruins,4,Regulation,Joey Daccord,Jeremy Swayman,6,-110,-110,145,-170,-1.5,-170,145
2026-01-15,7:00 PM,8:00 PM,Winnipeg Jets,6,Minnesota Wild,2,Regulation,Connor Hellebuyck,Jesper Wallstedt,5.5,-120,100,115,-135,-1.5,-225,185
2026-01-15,7:30 PM,8:30 PM,Calgary Flames,3,Chicago Blackhawks,1,Regulation,Devin Cooley,Spencer Knight,6,-115,-105,100,-120,-1.5,-260,210
2026-01-15,8:00 PM,9:00 PM,Dallas Stars,1,Utah Mammoth,2,Regulation,Jake Oettinger,Karel Vejmelka,6,-110,-110,110,-130,-1.5,-250,205
2026-01-15,8:00 PM,9:00 PM,New York Islanders,1,Edmonton Oilers,0,Regulation,Ilya Sorokin,Connor Ingram,6.5,-115,-105,145,-170,-1.5,-170,145
2026-01-15,8:30 PM,9:30 PM,Toronto Maple Leafs,5,Vegas Golden Knights,6,OT,Joseph Woll,Adin Hill,6,-105,-115,105,-125,-1.5,-230,190
2026-01-16,6:00 PM,7:00 PM,San Jose Sharks,2,Detroit Red Wings,4,Regulation,Yaroslav Askarov,John Gibson,6.5,-105,-115,140,-165,-1.5,-165,140
2026-01-16,6:00 PM,7:00 PM,Florida Panthers,1,Carolina Hurricanes,9,Regulation,Sergei Bobrovsky,Brandon Bussi,6,-105,-115,150,-180,-1.5,-170,145
2026-01-16,7:00 PM,8:00 PM,Tampa Bay Lightning,2,St. Louis Blues,3,SO,Andrei Vasilevskiy,Joel Hofer,5.5,-110,-110,-205,170,1.5,125,-150
2026-01-16,8:00 PM,9:00 PM,Nashville Predators,7,Colorado Avalanche,3,Regulation,Juuse Saros,Mackenzie Blackwood,6.5,100,-120,250,-310,-1.5,100,-120
2026-01-16,9:30 PM,10:30 PM,Anaheim Ducks,3,Los Angeles Kings,2,SO,Lukas Dostal,Darcy Kuemper,6,100,-120,125,-150,-1.5,-205,170
2026-01-17,11:30 AM,12:30 PM,Minnesota Wild,5,Buffalo Sabres,4,OT,Filip Gustavsson,Ukko-Pekka Luukkonen,6,-120,100,105,-125,-1.5,-245,200
2026-01-17,12:00 PM,1:00 PM,New York Rangers,6,Philadelphia Flyers,3,Regulation,Spencer Martin,Aleksei Kolosov,6,-115,-105,105,-125,-1.5,-225,185
2026-01-17,2:00 PM,3:00 PM,New York Islanders,2,Calgary Flames,4,Regulation,David Rittich,Dustin Wolf,5.5,-120,100,105,-125,-1.5,-250,205
